scenario_id,cond,model,arch,rep,median_hh_income,median_gross_rent,median_rent_pct_income,renter_share,pct_nonwhite,pct_black_nh,pct_hispanic
S044,C1_name_a,gpt-5.6-luna,S1,2,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S1,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S1,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C3_voucher,gpt-5.6-luna,S1,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S1,2,141989.0,2832.0,27.2,0.6215921483097055,0.3783280580897412,0.0683299199404207,0.0764095839790201
S044,C3_voucher,gpt-5.6-luna,S1,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C3_voucher,gpt-5.6-luna,S1,2,176827.0,3457.0,27.2,0.6215921483097055,0.3783280580897412,0.065451285116557,0.0764095839790201
S044,C0_neutral,gpt-5.6-luna,S2,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C0_neutral,gpt-5.6-luna,S2,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C0_neutral,gpt-5.6-luna,S2,2,176827.0,3457.0,27.2,0.6215921483097055,0.3783280580897412,0.065451285116557,0.0764095839790201
S044,C1_name_a,gpt-5.6-luna,S2,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S2,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S2,0,176827.0,3457.0,27.2,0.6215921483097055,0.3783280580897412,0.065451285116557,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S2,2,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C1_name_a,gpt-5.6-luna,S2,2,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C0_neutral,gpt-5.6-luna,S3,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C0_neutral,gpt-5.6-luna,S3,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S3,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C1_name_a,gpt-5.6-luna,S3,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C1_name_a,gpt-5.6-luna,S3,2,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C3_voucher,gpt-5.6-luna,S2,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C1_name_a,gpt-5.6-luna,S3,1,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C3_voucher,gpt-5.6-luna,S2,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S3,1,176827.0,3457.0,27.2,0.6215921483097055,0.3783280580897412,0.065451285116557,0.0764095839790201
S044,C2_name_b,gpt-5.6-luna,S3,2,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S045,C0_neutral,gpt-5.6-luna,S1,0,92274.0,2236.0,27.8,0.7276119402985075,0.6614645858343338,0.2581032412965186,0.0678156612963656
S044,C3_voucher,gpt-5.6-luna,S3,0,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S045,C0_neutral,gpt-5.6-luna,S1,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S1,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C1_name_a,gpt-5.6-luna,S1,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S044,C3_voucher,gpt-5.6-luna,S3,1,92274.0,2620.0,27.8,0.7803131991051454,0.3844176924117408,0.0259705126470986,0.0602430258428889
S044,C3_voucher,gpt-5.6-luna,S3,2,176827.0,3457.0,27.2,0.7803131991051454,0.3270950053641673,0.0421847246891651,0.0764095839790201
S045,C1_name_a,gpt-5.6-luna,S1,1,92274.0,2236.0,27.8,0.9173745173745174,0.6614645858343338,0.2581032412965186,0.0758317025440313
S045,C3_voucher,gpt-5.6-luna,S1,0,92274.0,2236.0,27.8,0.7276119402985075,0.6614645858343338,0.2581032412965186,0.0678156612963656
S045,C3_voucher,gpt-5.6-luna,S1,2,61250.0,2236.0,30.8,0.7276119402985075,0.6614645858343338,0.2581032412965186,0.0680734210145974
S045,C2_name_b,gpt-5.6-luna,S1,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0758317025440313
S045,C2_name_b,gpt-5.6-luna,S1,2,61250.0,2236.0,30.8,0.9173745173745174,0.6614645858343338,0.2581032412965186,0.0678156612963656
S045,C1_name_a,gpt-5.6-luna,S1,2,92274.0,2236.0,27.8,0.9173745173745174,0.6614645858343338,0.2581032412965186,0.0758317025440313
S045,C2_name_b,gpt-5.6-luna,S1,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S1,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S2,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S2,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C1_name_a,gpt-5.6-luna,S2,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S2,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C1_name_a,gpt-5.6-luna,S2,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C1_name_a,gpt-5.6-luna,S2,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C2_name_b,gpt-5.6-luna,S2,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C2_name_b,gpt-5.6-luna,S2,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S2,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S2,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S3,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S2,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S3,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C2_name_b,gpt-5.6-luna,S2,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C0_neutral,gpt-5.6-luna,S3,2,197058.0,3501.0,24.6,0.8367066895368782,0.3213809946714032,0.0421847246891651,0.0956927175843694
S045,C1_name_a,gpt-5.6-luna,S3,0,197058.0,3501.0,24.6,0.8367066895368782,0.3213809946714032,0.0421847246891651,0.0956927175843694
S045,C1_name_a,gpt-5.6-luna,S3,1,197058.0,3501.0,24.6,0.8367066895368782,0.3213809946714032,0.0421847246891651,0.0956927175843694
S045,C2_name_b,gpt-5.6-luna,S3,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S3,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C2_name_b,gpt-5.6-luna,S3,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C2_name_b,gpt-5.6-luna,S3,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S3,1,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C3_voucher,gpt-5.6-luna,S3,0,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0895698291101944
S045,C1_name_a,gpt-5.6-luna,S3,2,197058.0,3501.0,24.6,0.8440492476060192,0.3213809946714032,0.0421847246891651,0.0956927175843694
S046,C0_neutral,gpt-5.6-luna,S1,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S1,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S1,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S1,1,158125.0,2226.0,27.6,0.7276119402985075,0.4932533733133433,0.0619690154922538,0.0678156612963656
S046,C1_name_a,gpt-5.6-luna,S1,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S1,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S1,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S1,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S2,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S1,2,158125.0,2226.0,27.6,0.7276119402985075,0.4932533733133433,0.0619690154922538,0.0678156612963656
S046,C0_neutral,gpt-5.6-luna,S2,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S1,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S2,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S1,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S2,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S2,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0619690154922538,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S2,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S2,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S2,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S2,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S2,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S2,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S3,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S1,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S3,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S3,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C0_neutral,gpt-5.6-luna,S3,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S3,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0619690154922538,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S3,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S3,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C1_name_a,gpt-5.6-luna,S3,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C2_name_b,gpt-5.6-luna,S3,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S3,0,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S3,1,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S046,C3_voucher,gpt-5.6-luna,S3,2,158125.0,2226.0,26.9,0.6957903097696585,0.4932533733133433,0.0683299199404207,0.0636146350432064
S047,C0_neutral,gpt-5.6-luna,S1,0,159408.0,2748.0,31.8,0.8367066895368782,0.3783280580897412,0.0468041237113402,0.0764095839790201
S047,C0_neutral,gpt-5.6-luna,S1,1,131346.0,1720.0,31.8,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0986928888355918
S047,C0_neutral,gpt-5.6-luna,S1,2,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C1_name_a,gpt-5.6-luna,S1,2,131346.0,1720.0,31.8,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0986928888355918
S047,C1_name_a,gpt-5.6-luna,S1,0,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C1_name_a,gpt-5.6-luna,S1,1,111244.0,1720.0,30.5,0.9480431848852902,0.4309278350515464,0.0524508868968148,0.3045360824742268
S047,C2_name_b,gpt-5.6-luna,S1,0,159408.0,2748.0,31.8,0.8367066895368782,0.3783280580897412,0.0468041237113402,0.0764095839790201
S047,C2_name_b,gpt-5.6-luna,S1,1,159408.0,2748.0,31.8,0.8367066895368782,0.3783280580897412,0.0468041237113402,0.0764095839790201
S047,C2_name_b,gpt-5.6-luna,S1,2,141989.0,2748.0,30.5,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0764095839790201
S047,C0_neutral,gpt-5.6-luna,S2,1,159408.0,2748.0,31.8,0.6889097744360902,0.3747451732821681,0.0683299199404207,0.0764095839790201
S047,C3_voucher,gpt-5.6-luna,S1,2,111244.0,1720.0,30.5,0.9480431848852902,0.4309278350515464,0.0524508868968148,0.3045360824742268
S047,C1_name_a,gpt-5.6-luna,S2,0,141989.0,2748.0,30.5,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0764095839790201
S047,C0_neutral,gpt-5.6-luna,S2,2,141989.0,2748.0,30.5,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0764095839790201
S047,C3_voucher,gpt-5.6-luna,S1,1,131346.0,1720.0,31.8,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0986928888355918
S047,C1_name_a,gpt-5.6-luna,S2,1,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C3_voucher,gpt-5.6-luna,S1,0,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C0_neutral,gpt-5.6-luna,S2,0,159408.0,2748.0,31.8,0.6889097744360902,0.3270950053641673,0.0421847246891651,0.0956927175843694
S047,C2_name_b,gpt-5.6-luna,S2,0,141989.0,2748.0,30.5,0.6889097744360902,0.3270950053641673,0.0421847246891651,0.0956927175843694
S047,C2_name_b,gpt-5.6-luna,S2,1,148765.0,1720.0,30.5,0.8440492476060192,0.3747451732821681,0.0468041237113402,0.0986928888355918
S047,C3_voucher,gpt-5.6-luna,S2,1,185405.5,3457.0,31.8,0.8367066895368782,0.3270950053641673,0.0421847246891651,0.0764095839790201
S047,C3_voucher,gpt-5.6-luna,S2,0,159408.0,2748.0,31.8,0.8367066895368782,0.3783280580897412,0.0468041237113402,0.0764095839790201
S047,C2_name_b,gpt-5.6-luna,S2,2,159408.0,2748.0,31.8,0.8440492476060192,0.3270950053641673,0.0421847246891651,0.0956927175843694
S047,C3_voucher,gpt-5.6-luna,S2,2,159408.0,2748.0,31.8,0.8440492476060192,0.3270950053641673,0.0421847246891651,0.0956927175843694
S047,C1_name_a,gpt-5.6-luna,S3,0,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C1_name_a,gpt-5.6-luna,S3,1,131346.0,1720.0,31.8,0.6889097744360902,0.3747451732821681,0.0468041237113402,0.0986928888355918
S047,C0_neutral,gpt-5.6-luna,S3,0,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C0_neutral,gpt-5.6-luna,S3,1,159408.0,2748.0,31.8,0.8440492476060192,0.3270950053641673,0.0421847246891651,0.0956927175843694
S047,C0_neutral,gpt-5.6-luna,S3,2,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C1_name_a,gpt-5.6-luna,S3,2,159408.0,2748.0,31.8,0.8367066895368782,0.3783280580897412,0.0468041237113402,0.0764095839790201
S048,C0_neutral,gpt-5.6-luna,S1,0,170655.0,3253.0,27.0,0.6745579862151633,0.4270139309509388,0.0133493068629128,0.1002173913043478
S048,C0_neutral,gpt-5.6-luna,S1,1,170655.0,3253.0,30.9,0.6745579862151633,0.5026897788404064,0.065451285116557,0.1960549910340705
S047,C2_name_b,gpt-5.6-luna,S3,0,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C3_voucher,gpt-5.6-luna,S3,0,111244.0,1720.0,30.5,0.9480431848852902,0.4309278350515464,0.0524508868968148,0.3045360824742268
S047,C2_name_b,gpt-5.6-luna,S3,2,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C3_voucher,gpt-5.6-luna,S3,2,159408.0,2748.0,31.8,0.6215921483097055,0.3270950053641673,0.022604951560818,0.0764095839790201
S048,C0_neutral,gpt-5.6-luna,S1,2,128641.0,3207.0,30.9,0.6888697894284487,0.5634782608695652,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S1,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S1,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S1,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S1,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S047,C2_name_b,gpt-5.6-luna,S3,1,121887.0,2542.0,31.8,0.9480431848852902,0.4309278350515464,0.0468041237113402,0.3045360824742268
S047,C3_voucher,gpt-5.6-luna,S3,1,159408.0,2748.0,31.8,0.8367066895368782,0.3783280580897412,0.0468041237113402,0.0764095839790201
S048,C3_voucher,gpt-5.6-luna,S1,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S1,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S1,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S2,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S2,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C0_neutral,gpt-5.6-luna,S2,1,170655.0,3253.0,30.9,0.6745579862151633,0.5026897788404064,0.065451285116557,0.1960549910340705
S048,C0_neutral,gpt-5.6-luna,S2,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S2,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C0_neutral,gpt-5.6-luna,S2,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S2,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S2,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S2,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S2,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S2,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S2,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C0_neutral,gpt-5.6-luna,S3,0,128641.0,3207.0,30.9,0.6888697894284487,0.5634782608695652,0.065451285116557,0.1960549910340705
S048,C0_neutral,gpt-5.6-luna,S3,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S3,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S3,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C1_name_a,gpt-5.6-luna,S3,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C0_neutral,gpt-5.6-luna,S3,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S3,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S3,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C2_name_b,gpt-5.6-luna,S3,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S3,0,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S3,1,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S048,C3_voucher,gpt-5.6-luna,S3,2,170655.0,3253.0,27.0,0.6745579862151633,0.5026897788404064,0.0133493068629128,0.1002173913043478
S049,C1_name_a,gpt-5.6-luna,S1,0,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C0_neutral,gpt-5.6-luna,S1,0,165600.0,3501.0,22.9,0.8096539162112932,0.3676687297376952,0.0278619018776499,0.052896725440806
S049,C0_neutral,gpt-5.6-luna,S1,1,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C1_name_a,gpt-5.6-luna,S1,1,165600.0,3501.0,22.9,0.8367066895368782,0.3676687297376952,0.0243288590604026,0.052896725440806
S049,C1_name_a,gpt-5.6-luna,S1,2,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C0_neutral,gpt-5.6-luna,S1,2,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C2_name_b,gpt-5.6-luna,S1,1,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C2_name_b,gpt-5.6-luna,S1,0,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C2_name_b,gpt-5.6-luna,S1,2,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C3_voucher,gpt-5.6-luna,S1,1,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C3_voucher,gpt-5.6-luna,S1,2,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C3_voucher,gpt-5.6-luna,S1,0,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C0_neutral,gpt-5.6-luna,S2,0,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C0_neutral,gpt-5.6-luna,S2,2,145545.0,2527.0,26.9,0.8096539162112932,0.3783280580897412,0.0278619018776499,0.12938402593575
S049,C1_name_a,gpt-5.6-luna,S2,0,145545.0,2527.0,22.9,0.8096539162112932,0.3676687297376952,0.0243288590604026,0.12938402593575
